Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),0.06789460231946233,0.15062331943141224,0,0,16.19607843137255,43.564191392243096,ST8SIA5
Reactome_2022,Signaling By WNT In Cancer R-HSA-4791275,0.05468415002632513,0.1515806263887609,0,0,20.831932773109244,60.54137499717386,KREMEN2
Reactome_2022,Signaling By FGFR4 R-HSA-5654743,0.05468415002632513,0.1515806263887609,0,0,20.831932773109244,60.54137499717386,FGF6
Reactome_2022,Non-integrin membrane-ECM Interactions R-HSA-3000171,0.05468415002632513,0.1515806263887609,0,0,20.831932773109244,60.54137499717386,LAMA5
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,0.057929722464631954,0.1578085543002043,0,0,5.511784511784512,15.700454238894501,CACNG2;GABRG3
GO_Biological_Process_2023,Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),0.0744324028550969,0.1584689867237547,0,0,14.573529411764707,37.86004609591273,LEFTY1
GO_Biological_Process_2023,Heart Morphogenesis (GO:0003007),0.0744324028550969,0.1584689867237547,0,0,14.573529411764707,37.86004609591273,LEFTY1
GO_Biological_Process_2023,Glycolipid Biosynthetic Process (GO:0009247),0.0744324028550969,0.1584689867237547,0,0,14.573529411764707,37.86004609591273,ST8SIA5
GO_Biological_Process_2023,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",0.0744324028550969,0.1584689867237547,0,0,14.573529411764707,37.86004609591273,CACNG2
GO_Biological_Process_2023,Organic Hydroxy Compound Transport (GO:0015850),0.0744324028550969,0.1584689867237547,0,0,14.573529411764707,37.86004609591273,ABCC2
Reactome_2022,FCERI Mediated MAPK Activation R-HSA-2871796,0.06131195084714353,0.1588080038335849,0,0,18.22426470588235,50.87814680207062,MAP2K7
Reactome_2022,Signaling By FGFR1 R-HSA-5654736,0.06131195084714353,0.1588080038335849,0,0,18.22426470588235,50.87814680207062,FGF6
Reactome_2022,Sialic Acid Metabolism R-HSA-4085001,0.06131195084714353,0.1588080038335849,0,0,18.22426470588235,50.87814680207062,ST8SIA5
GO_Biological_Process_2023,Protein Localization To Lysosome (GO:0061462),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,CACNG2
GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,GABRG3
GO_Biological_Process_2023,Fc Receptor Signaling Pathway (GO:0038093),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,EDN3
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,CACNG2
GO_Biological_Process_2023,Cellular Response To BMP Stimulus (GO:0071773),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,LEFTY1
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,LAMA5
GO_Biological_Process_2023,Amino Acid Catabolic Process (GO:0009063),0.08092564899310363,0.16185129798620726,0,0,13.245989304812834,33.30339030064528,SARDH
GO_Biological_Process_2023,JNK Cascade (GO:0007254),0.08737463540367099,0.1659489478170442,0,0,12.139705882352942,29.59114312318337,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212),0.08737463540367099,0.1659489478170442,0,0,12.139705882352942,29.59114312318337,MAP2K7
GO_Biological_Process_2023,Cellular Response To Ketone (GO:1901655),0.08737463540367099,0.1659489478170442,0,0,12.139705882352942,29.59114312318337,POSTN
GO_Biological_Process_2023,Blood Vessel Diameter Maintenance (GO:0097746),0.08737463540367099,0.1659489478170442,0,0,12.139705882352942,29.59114312318337,EDN3
GO_Biological_Process_2023,Response To Light Stimulus (GO:0009416),0.08737463540367099,0.1659489478170442,0,0,12.139705882352942,29.59114312318337,MAP2K7
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),0.08737463540367099,0.1659489478170442,0,0,12.139705882352942,29.59114312318337,SLC9A1
GO_Biological_Process_2023,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),0.08737463540367099,0.1659489478170442,0,0,12.139705882352942,29.59114312318337,FGF6
GO_Biological_Process_2023,Positive Regulation Of Exocytosis (GO:0045921),0.0937796548705842,0.16957417045091938,0,0,11.203619909502262,26.516809898338785,RAB15
GO_Biological_Process_2023,Positive Regulation Of Telomerase Activity (GO:0051973),0.0937796548705842,0.16957417045091938,0,0,11.203619909502262,26.516809898338785,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),0.0937796548705842,0.16957417045091938,0,0,11.203619909502262,26.516809898338785,MAP2K7
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),0.0937796548705842,0.16957417045091938,0,0,11.203619909502262,26.516809898338785,HSPB7
GO_Biological_Process_2023,Regulation Of JUN Kinase Activity (GO:0043506),0.0937796548705842,0.16957417045091938,0,0,11.203619909502262,26.516809898338785,MAP2K7
GO_Biological_Process_2023,Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.0937796548705842,0.16957417045091938,0,0,11.203619909502262,26.516809898338785,LEFTY1
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),0.0937796548705842,0.16957417045091938,0,0,11.203619909502262,26.516809898338785,EDN3
Reactome_2022,Metabolism Of Porphyrins R-HSA-189445,0.06789460231946233,0.1702753518488103,0,0,16.19607843137255,43.564191392243096,ABCC2
Reactome_2022,Paracetamol ADME R-HSA-9753281,0.06789460231946233,0.1702753518488103,0,0,16.19607843137255,43.564191392243096,ABCC2
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),0.1001409983353556,0.17743103060760992,0,0,10.40126050420168,23.935132110576067,POU3F4
GO_Biological_Process_2023,Endosome To Lysosome Transport (GO:0008333),0.1001409983353556,0.17743103060760992,0,0,10.40126050420168,23.935132110576067,CACNG2
GO_Biological_Process_2023,Glycoprotein Metabolic Process (GO:0009100),0.1001409983353556,0.17743103060760992,0,0,10.40126050420168,23.935132110576067,ST8SIA5
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,0.07729101728612053,0.17758684084597742,0,0,4.641098484848484,11.882036083332356,SLC4A3;SLC9A1
Reactome_2022,PI3K Cascade R-HSA-109704,0.08092564899310363,0.17758684084597742,0,0,13.245989304812834,33.30339030064528,FGF6
Reactome_2022,FGFR2 Mutant Receptor Activation R-HSA-1839126,0.0744324028550969,0.17758684084597742,0,0,14.573529411764707,37.86004609591273,FGF6
Reactome_2022,IRS-mediated Signaling R-HSA-112399,0.08092564899310363,0.17758684084597742,0,0,13.245989304812834,33.30339030064528,FGF6
Reactome_2022,FGFR1 Mutant Receptor Activation R-HSA-1839124,0.08092564899310363,0.17758684084597742,0,0,13.245989304812834,33.30339030064528,FGF6
Reactome_2022,Uptake And Actions Of Bacterial Toxins R-HSA-5339562,0.08092564899310363,0.17758684084597742,0,0,13.245989304812834,33.30339030064528,MAP2K7
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,0.08092564899310363,0.17758684084597742,0,0,13.245989304812834,33.30339030064528,FGF6
Reactome_2022,IRS-related Events Triggered By IGF1R R-HSA-2428928,0.08092564899310363,0.17758684084597742,0,0,13.245989304812834,33.30339030064528,FGF6
Reactome_2022,IGF1R Signaling Cascade R-HSA-2428924,0.08092564899310363,0.17758684084597742,0,0,13.245989304812834,33.30339030064528,FGF6
GO_Biological_Process_2023,Chloride Transport (GO:0006821),0.10645895486667123,0.18490239529474478,0,0,9.705882352941176,21.74113539948115,GABRG3
GO_Biological_Process_2023,Protein K63-linked Ubiquitination (GO:0070534),0.10645895486667123,0.18490239529474478,0,0,9.705882352941176,21.74113539948115,TRIM3
GO_Biological_Process_2023,Proton Transmembrane Transport (GO:1902600),0.10645895486667123,0.18490239529474478,0,0,9.705882352941176,21.74113539948115,SLC9A1
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),0.10724702072242066,0.18505368281515724,0,0,3.797202797202797,8.477712809104023,EDN3;MAP2K7
Reactome_2022,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,0.08737463540367099,0.189112224572329,0,0,12.139705882352942,29.59114312318337,FGF6
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),0.11273381168669967,0.1920111373244433,0,0,9.097426470588236,19.857188271216625,POU3F4
GO_Biological_Process_2023,Stress-Activated MAPK Cascade (GO:0051403),0.11273381168669967,0.1920111373244433,0,0,9.097426470588236,19.857188271216625,MAP2K7
Reactome_2022,Insulin Receptor Signaling Cascade R-HSA-74751,0.0937796548705842,0.1949629667046356,0,0,11.203619909502262,26.516809898338785,FGF6
Reactome_2022,ECM Proteoglycans R-HSA-3000178,0.0937796548705842,0.1949629667046356,0,0,11.203619909502262,26.516809898338785,LAMA5
Reactome_2022,Signaling By FGFR2 In Disease R-HSA-5655253,0.0937796548705842,0.1949629667046356,0,0,11.203619909502262,26.516809898338785,FGF6
GO_Biological_Process_2023,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),0.11896585418582045,0.19629365940660373,0,0,8.560553633217992,18.22472328276245,TRIM3
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),0.11896585418582045,0.19629365940660373,0,0,8.560553633217992,18.22472328276245,SLC9A1
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),0.11896585418582045,0.19629365940660373,0,0,8.560553633217992,18.22472328276245,CACNG2
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),0.11896585418582045,0.19629365940660373,0,0,8.560553633217992,18.22472328276245,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),0.11896585418582045,0.19629365940660373,0,0,8.560553633217992,18.22472328276245,MAP2K7
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),0.1251553659333402,0.2014696134536696,0,0,8.083333333333334,16.79877837023134,POSTN
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),0.1251553659333402,0.2014696134536696,0,0,8.083333333333334,16.79877837023134,POSTN
GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),0.1251553659333402,0.2014696134536696,0,0,8.083333333333334,16.79877837023134,MAP2K7
GO_Biological_Process_2023,Blood Circulation (GO:0008015),0.1251553659333402,0.2014696134536696,0,0,8.083333333333334,16.79877837023134,EDN3
Reactome_2022,GABA Receptor Activation R-HSA-977443,0.1001409983353556,0.20284971457674594,0,0,10.40126050420168,23.935132110576067,GABRG3
Reactome_2022,Signaling By MET R-HSA-6806834,0.1001409983353556,0.20284971457674594,0,0,10.40126050420168,23.935132110576067,LAMA5
Reactome_2022,Neuronal System R-HSA-112316,0.10724702072242066,0.20919789227336377,0,0,3.797202797202797,8.477712809104023,CACNG2;GABRG3
Reactome_2022,RAB Geranylgeranylation R-HSA-8873719,0.10645895486667123,0.20919789227336377,0,0,9.705882352941176,21.74113539948115,RAB15
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,0.10645895486667123,0.20919789227336377,0,0,9.705882352941176,21.74113539948115,GABRG3
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),0.13130262866976825,0.2100842058716292,0,0,7.656346749226006,15.544301643831336,FOXB1
Reactome_2022,MAP Kinase Activation R-HSA-450294,0.11273381168669967,0.2146017138132355,0,0,9.097426470588236,19.857188271216625,MAP2K7
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,0.11273381168669967,0.2146017138132355,0,0,9.097426470588236,19.857188271216625,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of Response To Stimulus (GO:0048584),0.13740792233759572,0.21721970956362438,0,0,7.272058823529412,14.433591384268352,C9
GO_Biological_Process_2023,"Retrograde Transport, Endosome To Golgi (GO:0042147)",0.13740792233759572,0.21721970956362438,0,0,7.272058823529412,14.433591384268352,DENND2A
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),0.1434715250690084,0.2228028389306954,0,0,6.92436974789916,13.444485753942114,EDN3
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.1434715250690084,0.2228028389306954,0,0,6.92436974789916,13.444485753942114,LEFTY1
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),0.1434715250690084,0.2228028389306954,0,0,6.92436974789916,13.444485753942114,LAMA5
Reactome_2022,Interleukin-17 Signaling R-HSA-448424,0.11896585418582045,0.22376910668285274,0,0,8.560553633217992,18.22472328276245,MAP2K7
GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),0.1494937132398684,0.2281291346550593,0,0,6.608288770053476,12.559059012292035,C9
GO_Biological_Process_2023,Glycoprotein Biosynthetic Process (GO:0009101),0.1494937132398684,0.2281291346550593,0,0,6.608288770053476,12.559059012292035,ST8SIA5
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),0.1494937132398684,0.2281291346550593,0,0,6.608288770053476,12.559059012292035,SLC9A1
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,0.1251553659333402,0.23264173902903237,0,0,8.083333333333334,16.79877837023134,FGF6
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),0.15547476142033528,0.23321214213050293,0,0,6.319693094629156,11.762666962038827,SLC9A1
GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),0.15547476142033528,0.23321214213050293,0,0,6.319693094629156,11.762666962038827,SLC9A1
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),0.15547476142033528,0.23321214213050293,0,0,6.319693094629156,11.762666962038827,LAMA5
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),0.16141494242787602,0.23330340809388428,0,0,6.055147058823529,11.043237618594762,EDN3
GO_Biological_Process_2023,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),0.16141494242787602,0.23330340809388428,0,0,6.055147058823529,11.043237618594762,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.16141494242787602,0.23330340809388428,0,0,6.055147058823529,11.043237618594762,EDN3
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),0.1617216806105334,0.23330340809388428,0,0,2.918691869186919,5.317501795787535,FGF6;LEFTY1
GO_Biological_Process_2023,Monocarboxylic Acid Transport (GO:0015718),0.16141494242787602,0.23330340809388428,0,0,6.055147058823529,11.043237618594762,ABCC2
GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),0.16141494242787602,0.23330340809388428,0,0,6.055147058823529,11.043237618594762,EDN3
GO_Biological_Process_2023,Inorganic Cation Import Across Plasma Membrane (GO:0098659),0.16141494242787602,0.23330340809388428,0,0,6.055147058823529,11.043237618594762,SLC9A1
Reactome_2022,Signaling By FGFR R-HSA-190236,0.13130262866976825,0.23845764746923429,0,0,7.656346749226006,15.544301643831336,FGF6
Reactome_2022,Signaling By FGFR2 R-HSA-5654738,0.13130262866976825,0.23845764746923429,0,0,7.656346749226006,15.544301643831336,FGF6
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),0.16731452733125587,0.23876235251595435,0,0,5.811764705882353,10.390736956776802,FOXB1
GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),0.16731452733125587,0.23876235251595435,0,0,5.811764705882353,10.390736956776802,SLC9A1
Reactome_2022,Signaling By FGFR In Disease R-HSA-1226099,0.13740792233759572,0.24122724143711247,0,0,7.272058823529412,14.433591384268352,FGF6
Reactome_2022,Drug ADME R-HSA-9748784,0.13740792233759572,0.24122724143711247,0,0,7.272058823529412,14.433591384268352,ABCC2
Reactome_2022,ABC Transporter Disorders R-HSA-5619084,0.13740792233759572,0.24122724143711247,0,0,7.272058823529412,14.433591384268352,ABCC2
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),0.17317378546480816,0.24448063830325859,0,0,5.58710407239819,9.796761542575398,EDN3
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),0.17317378546480816,0.24448063830325859,0,0,5.58710407239819,9.796761542575398,EDN3
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),0.17899298441336445,0.2448401444825296,0,0,5.379084967320262,9.254224399011227,SLC9A1
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),0.17899298441336445,0.2448401444825296,0,0,5.379084967320262,9.254224399011227,FGF6
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),0.17899298441336445,0.2448401444825296,0,0,5.379084967320262,9.254224399011227,SLC9A1
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),0.17899298441336445,0.2448401444825296,0,0,5.379084967320262,9.254224399011227,TRIM3
GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),0.17899298441336445,0.2448401444825296,0,0,5.379084967320262,9.254224399011227,TRIM3
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),0.17899298441336445,0.2448401444825296,0,0,5.379084967320262,9.254224399011227,EDN3
Reactome_2022,Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,0.1434715250690084,0.24639674957503618,0,0,6.92436974789916,13.444485753942114,ST8SIA5
Reactome_2022,Signaling By Insulin Receptor R-HSA-74752,0.1434715250690084,0.24639674957503618,0,0,6.92436974789916,13.444485753942114,FGF6
GO_Biological_Process_2023,Response To UV (GO:0009411),0.18477239004063647,0.2488770967894287,0,0,5.185924369747899,8.757110245438573,MAP2K7
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),0.18477239004063647,0.2488770967894287,0,0,5.185924369747899,8.757110245438573,LEFTY1
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),0.18477239004063647,0.2488770967894287,0,0,5.185924369747899,8.757110245438573,SLC9A1
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),0.19051226652048878,0.2514761918070452,0,0,5.0060851926977685,8.30028296148497,FOXB1
GO_Biological_Process_2023,Lipid Transport (GO:0006869),0.19051226652048878,0.2514761918070452,0,0,5.0060851926977685,8.30028296148497,ABCC2
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),0.19051226652048878,0.2514761918070452,0,0,5.0060851926977685,8.30028296148497,LEFTY1
GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),0.19051226652048878,0.2514761918070452,0,0,5.0060851926977685,8.30028296148497,DENND2A
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),0.20187448015289586,0.26383595425923023,0,0,4.681214421252372,7.490454075850059,EDN3
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.20187448015289586,0.26383595425923023,0,0,4.681214421252372,7.490454075850059,TRIM3
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),0.2074973371850416,0.26984875377759104,0,0,4.534007352941177,7.130346688827777,POSTN
Reactome_2022,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,0.16141494242787602,0.2742318376731657,0,0,6.055147058823529,11.043237618594762,ST8SIA5
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),0.21308170479781693,0.27440765886157886,0,0,4.39572192513369,6.796135979126747,C9
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),0.21308170479781693,0.27440765886157886,0,0,4.39572192513369,6.796135979126747,MAP2K7
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),0.2166272413190208,0.27484642588407404,0,0,1.6480263157894737,2.5207834520226444,FOXB1;MAP2K7;SSX2;BARX2;POU3F4
GO_Biological_Process_2023,Heart Development (GO:0007507),0.21862783877142256,0.27484642588407404,0,0,4.265570934256055,6.485307339465183,LEFTY1
GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),0.21862783877142256,0.27484642588407404,0,0,4.265570934256055,6.485307339465183,EDN3
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),0.21862783877142256,0.27484642588407404,0,0,4.265570934256055,6.485307339465183,EDN3
GO_Biological_Process_2023,Intracellular Calcium Ion Homeostasis (GO:0006874),0.21862783877142256,0.27484642588407404,0,0,4.265570934256055,6.485307339465183,EDN3
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.2241359931862442,0.28043555545577475,0,0,4.142857142857143,6.195652381184928,LEFTY1
Reactome_2022,PI3K/AKT Signaling In Cancer R-HSA-2219528,0.17317378546480816,0.2880153484572599,0,0,5.58710407239819,9.796761542575398,FGF6
Reactome_2022,ABC-family Proteins Mediated Transport R-HSA-382556,0.17317378546480816,0.2880153484572599,0,0,5.58710407239819,9.796761542575398,ABCC2
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",0.17899298441336445,0.2915555828588823,0,0,5.379084967320262,9.254224399011227,FGF6
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,0.17899298441336445,0.2915555828588823,0,0,5.379084967320262,9.254224399011227,FGF6
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),0.23503937177164339,0.2926905384326125,0,0,3.917329093799682,5.672301300356652,C9
Reactome_2022,Signaling By VEGF R-HSA-194138,0.18477239004063647,0.29789834312674046,0,0,5.185924369747899,8.757110245438573,NRP2
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),0.24043509599706708,0.2980040626442521,0,0,3.8134674922600618,5.435354653855867,MAP2K7
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,0.19051226652048878,0.3010093811023723,0,0,5.0060851926977685,8.30028296148497,MAP2K7
Reactome_2022,Interferon Gamma Signaling R-HSA-877300,0.19051226652048878,0.3010093811023723,0,0,5.0060851926977685,8.30028296148497,TRIM3
GO_Biological_Process_2023,Protein Glycosylation (GO:0006486),0.2457938408832322,0.30322230837931446,0,0,3.7149321266968327,5.213023604562787,ST8SIA5
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.24700185177714634,0.30329529706589137,0,0,1.5608907446068199,2.1826863158160257,FOXB1;LEFTY1;BARX2;SLC9A1;POU3F4
Reactome_2022,Glycosaminoglycan Metabolism R-HSA-1630316,0.1962128763070137,0.30393759271086435,0,0,4.838235294117647,7.879332789982094,SLC9A1
Reactome_2022,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,0.1962128763070137,0.30393759271086435,0,0,4.838235294117647,7.879332789982094,DENND2A
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,0.2074973371850416,0.3063979371517437,0,0,4.534007352941177,7.130346688827777,MAP2K7
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,0.2074973371850416,0.3063979371517437,0,0,4.534007352941177,7.130346688827777,MAP2K7
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,0.2074973371850416,0.3063979371517437,0,0,4.534007352941177,7.130346688827777,MAP2K7
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,0.20187448015289586,0.3063979371517437,0,0,4.681214421252372,7.490454075850059,MAP2K7
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,0.20187448015289586,0.3063979371517437,0,0,4.681214421252372,7.490454075850059,MAP2K7
Reactome_2022,L1CAM Interactions R-HSA-373760,0.21308170479781693,0.30887072805555116,0,0,4.39572192513369,6.796135979126747,NRP2
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,0.21308170479781693,0.30887072805555116,0,0,4.39572192513369,6.796135979126747,MAP2K7
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,0.22276764230927038,0.3199753407714974,0,0,2.3466666666666667,3.5238157116360402,FGF6;KREMEN2
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,0.2296064205912344,0.3268271572379733,0,0,4.026960784313726,5.9252243947733785,MAP2K7
GO_Biological_Process_2023,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.2720414308637874,0.33096284676516075,0,0,3.289438502673797,4.2821940195035,TRIM3
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),0.2720414308637874,0.33096284676516075,0,0,3.289438502673797,4.2821940195035,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.27718341111369627,0.33567165382576064,0,0,3.215686274509804,4.125969425482145,MAP2K7
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),0.2822901012499574,0.335696336621571,0,0,3.145140664961637,3.9780368441163745,EDN3
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),0.2822901012499574,0.335696336621571,0,0,3.145140664961637,3.9780368441163745,GABRG3
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),0.28028444181708306,0.335696336621571,0,0,1.9863945578231292,2.526595209004431,FGF6;EDN3
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),0.2822901012499574,0.335696336621571,0,0,3.145140664961637,3.9780368441163745,DENND2A
Reactome_2022,Rab Regulation Of Trafficking R-HSA-9007101,0.2457938408832322,0.3436763438898291,0,0,3.7149321266968327,5.213023604562787,DENND2A
Reactome_2022,Degradation Of Extracellular Matrix R-HSA-1474228,0.2457938408832322,0.3436763438898291,0,0,3.7149321266968327,5.213023604562787,LAMA5
KEGG_2021_Human,MAPK signaling pathway,0.028041262839681523,0.34584224168940547,0,0,4.965692934782608,17.74777477051777,FGF6;CACNG2;MAP2K7
KEGG_2021_Human,Nicotine addiction,0.020857331972130334,0.34584224168940547,0,0,72.98529411764706,282.456718466405,GABRG3
KEGG_2021_Human,Cardiac muscle contraction,0.018316069304590708,0.34584224168940547,0,0,10.686147186147187,42.74433762404749,CACNG2;SLC9A1
KEGG_2021_Human,Bile secretion,0.012910527742700831,0.34584224168940547,0,0,13.02239789196311,56.64368293653826,ABCC2;SLC9A1
KEGG_2021_Human,Amoebiasis,0.025842510996970564,0.34584224168940547,0,0,8.789661319073083,32.132667512030004,LAMA5;C9
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,0.02321329030383397,0.34584224168940547,0,0,9.342803030303031,35.1572509498164,CACNG2;SLC9A1
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),0.2923985500895576,0.34615792476970053,0,0,3.0128676470588234,3.704735070804602,EDN3
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),0.29601013035675383,0.3488690822061742,0,0,1.9061200237670826,2.320437323956082,FOXB1;POU3F4
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),0.29740077448096924,0.34895024205767056,0,0,2.95078031212485,3.5783364550466032,TRIM3
MSigDB_Hallmark_2020,Hedgehog Signaling,0.08737463540367099,0.34949854161468397,0,0,12.139705882352942,29.59114312318337,NRP2
