Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Type II Interferon Production (GO:0032689),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,LGALS9
GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,EXOSC10
GO_Biological_Process_2023,Negative Regulation Of Stress Fiber Assembly (GO:0051497),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,PFN1
GO_Biological_Process_2023,Negative Regulation Of Protein Transport (GO:0051224),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,RHBDF2
GO_Biological_Process_2023,Negative Regulation Of Protein Dephosphorylation (GO:0035308),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,YWHAE
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,HSPB1
GO_Biological_Process_2023,Peptide Catabolic Process (GO:0043171),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,NAALADL1
GO_Biological_Process_2023,Nucleobase-Containing Compound Biosynthetic Process (GO:0034654),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,POLD2
GO_Biological_Process_2023,Purine Nucleotide Biosynthetic Process (GO:0006164),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,NADSYN1
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,MID1IP1
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,BCAS3
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,CD74
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),0.31026311989233846,0.5342301122821542,0,0,1.3364888123924268,1.564139056435748,DCAF15;TRIM28;MGRN1;URM1;RNF208;UBA1
GO_Biological_Process_2023,Regulation Of Carbohydrate Metabolic Process (GO:0006109),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,BCKDK
GO_Biological_Process_2023,Regulation Of Golgi Organization (GO:1903358),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,STX5
GO_Biological_Process_2023,Regulation Of G0 To G1 Transition (GO:0070316),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,SMARCB1
GO_Biological_Process_2023,Protein Localization To Cell Junction (GO:1902414),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,TJP3
GO_Biological_Process_2023,Protein Targeting To Peroxisome (GO:0006625),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,PEX14
GO_Biological_Process_2023,Protein Localization To Cilium (GO:0061512),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,IFT140
GO_Biological_Process_2023,Protein Localization To Cell Surface (GO:0034394),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,FLNA
GO_Biological_Process_2023,Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,PIEZO1
GO_Biological_Process_2023,Protein Activation Cascade (GO:0072376),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,FLNA
GO_Biological_Process_2023,Positive Regulation Of Protein Export From Nucleus (GO:0046827),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,YWHAE
GO_Biological_Process_2023,Nucleotide-Excision Repair (GO:0006289),0.29572927296217033,0.5342301122821542,0,0,1.9420230263157894,2.3659877463362893,ERCC2;GTF2H4
GO_Biological_Process_2023,Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,GAK
GO_Biological_Process_2023,Negative Regulation Of Protein Binding (GO:0032091),0.29572927296217033,0.5342301122821542,0,0,1.9420230263157894,2.3659877463362893,ATP2A3;PEX14
GO_Biological_Process_2023,Cellular Response To Retinoic Acid (GO:0071300),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,LTK
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Production (GO:0071634),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,LGALS9
GO_Biological_Process_2023,Regulation Of Smoothened Signaling Pathway (GO:0008589),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,MGRN1
GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,MAP1S
GO_Biological_Process_2023,Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,EXOSC10
GO_Biological_Process_2023,Dolichol Metabolic Process (GO:0019348),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,ALG3
GO_Biological_Process_2023,Regulation Of Myoblast Differentiation (GO:0045661),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,SMARCB1
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,CDC25B
GO_Biological_Process_2023,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",0.310011588927335,0.5342301122821542,0,0,3.071335927367056,3.5969815530508833,FLNA
Reactome_2022,Processing Of SMDT1 R-HSA-8949664,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,MICU1
Reactome_2022,Mitochondrial Calcium Ion Transport R-HSA-8949215,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,MICU1
Reactome_2022,Nicotinamide Salvaging R-HSA-197264,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,PARP4
Reactome_2022,CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,RHBDF2
Reactome_2022,Binding And Entry Of HIV Virion R-HSA-173107,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,CD4
Reactome_2022,IRE1alpha Activates Chaperones R-HSA-381070,0.12455522288798788,0.5348337559471995,0,0,3.696875,7.700613191045198,TLN1;ARFGAP1
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,0.12455522288798788,0.5348337559471995,0,0,3.696875,7.700613191045198,CITED2;NOP2
Reactome_2022,Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,0.12455522288798788,0.5348337559471995,0,0,3.696875,7.700613191045198,SPTAN1;VAMP2
Reactome_2022,mRNA Capping R-HSA-72086,0.12455522288798788,0.5348337559471995,0,0,3.696875,7.700613191045198,ERCC2;GTF2H4
Reactome_2022,XBP1(S) Activates Chaperone Genes R-HSA-381038,0.12455522288798788,0.5348337559471995,0,0,3.696875,7.700613191045198,TLN1;ARFGAP1
Reactome_2022,NADE Modulates Death Signaling R-HSA-205025,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,YWHAE
Reactome_2022,NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,FCER2
Reactome_2022,Ion Channel Transport R-HSA-983712,0.13952420540065738,0.5348337559471995,0,0,2.1178852643419575,4.171211407790377,ATP2A3;FXYD7;ATP13A2;TCIRG1
Reactome_2022,IRF3-mediated Induction Of Type I IFN R-HSA-3270619,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,DDX41
Reactome_2022,Prevention Of Phagosomal-Lysosomal Fusion R-HSA-9636383,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,HGS
Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,0.13571540975891874,0.5348337559471995,0,0,2.5240641711229945,5.041048748728918,POLD2;ERCC2;GTF2H4
Reactome_2022,RET Signaling R-HSA-8853659,0.142397081604014,0.5348337559471995,0,0,3.360085227272727,6.5492623220750845,DOK2;PDLIM7
Reactome_2022,PI Metabolism R-HSA-1483255,0.13571540975891874,0.5348337559471995,0,0,2.5240641711229945,5.041048748728918,PIP5K1C;PNPLA6;SBF1
Reactome_2022,Uptake And Function Of Diphtheria Toxin R-HSA-5336415,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,EEF2
Reactome_2022,Vitamin B2 (Riboflavin) Metabolism R-HSA-196843,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,ACP5
Reactome_2022,RAC2 GTPase Cycle R-HSA-9013404,0.13571540975891874,0.5348337559471995,0,0,2.5240641711229945,5.041048748728918,ESYT1;PKN1;DEF6
Reactome_2022,Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,RENBP
Reactome_2022,Collagen Degradation R-HSA-1442490,0.142397081604014,0.5348337559471995,0,0,3.360085227272727,6.5492623220750845,COL9A2;CTSD
Reactome_2022,DNA Strand Elongation R-HSA-69190,0.142397081604014,0.5348337559471995,0,0,3.360085227272727,6.5492623220750845,POLD2;MCM5
Reactome_2022,RNA Polymerase I Promoter Escape R-HSA-73772,0.142397081604014,0.5348337559471995,0,0,3.360085227272727,6.5492623220750845,ERCC2;GTF2H4
Reactome_2022,Phosphate Bond Hydrolysis By NTPDase Proteins R-HSA-8850843,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,ENTPD6
Reactome_2022,Adenylate Cyclase Inhibitory Pathway R-HSA-170670,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,GNAI2
Reactome_2022,Deadenylation-dependent mRNA Decay R-HSA-429914,0.142397081604014,0.5348337559471995,0,0,3.360085227272727,6.5492623220750845,CNOT1;CNOT3
Reactome_2022,Sensory Processing Of Sound R-HSA-9659379,0.142397081604014,0.5348337559471995,0,0,3.360085227272727,6.5492623220750845,SPTAN1;VAMP2
Reactome_2022,Formation Of Early Elongation Complex R-HSA-113418,0.142397081604014,0.5348337559471995,0,0,3.360085227272727,6.5492623220750845,ERCC2;GTF2H4
Reactome_2022,RNA Polymerase I Transcription Termination R-HSA-73863,0.12455522288798788,0.5348337559471995,0,0,3.696875,7.700613191045198,ERCC2;GTF2H4
Reactome_2022,Reduction Of Cytosolic Ca++ Levels R-HSA-418359,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,ATP2A3
Reactome_2022,STING Mediated Induction Of Host Immune Responses R-HSA-1834941,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,DDX41
Reactome_2022,Suppression Of Phagosomal Maturation R-HSA-9637687,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,HGS
Reactome_2022,Maturation Of Nucleoprotein R-HSA-9683610,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,PARP4
Reactome_2022,TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,NOP2
Reactome_2022,CD28 Dependent Vav1 Pathway R-HSA-389359,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,PKN1
Reactome_2022,APOBEC3G Mediated Resistance To HIV-1 R-HSA-180689,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,BANF1
Reactome_2022,PTK6 Expression R-HSA-8849473,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,PELP1
Reactome_2022,Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,CITED2
Reactome_2022,2-LTR Circle Formation R-HSA-164843,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,BANF1
Reactome_2022,Metabolism R-HSA-1430728,0.11712224200594687,0.5348337559471995,0,0,1.260530676063569,2.7032547830379947,SLC25A1;ISYNA1;PRKCSH;NADSYN1;ENO2;MED15;PLD3;GNAI2;PPIP5K1;UCP2;ACP5;HMOX1;SCAP;CPNE3;PIP5K1C;UPP1;SBF1;NDUFV1;BCKDHA;MAP4K2;GSTM2;GSTM1;PARP4;MID1IP1;ENTPD6;DHCR24;UCKL1;BCKDK;CS;PLA2G15;PITPNM1;CPTP;ERCC2;OGDH;PNPLA6;ESYT1;HPD;VAMP2;PNPLA2
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,0.11248053661293583,0.5348337559471995,0,0,2.7776470588235296,6.069089605093202,STX5;MYO9B;PKN1
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,0.11248053661293583,0.5348337559471995,0,0,2.7776470588235296,6.069089605093202,MYO9B;PKN1;RHOB
Reactome_2022,Interleukin-9 Signaling R-HSA-8985947,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,IL2RG
Reactome_2022,Glucose Metabolism R-HSA-70326,0.12389813945659398,0.5348337559471995,0,0,2.6448179271708683,5.5231613940174755,SLC25A1;MAP4K2;ENO2
Reactome_2022,Unwinding Of DNA R-HSA-176974,0.1469772153748029,0.5348337559471995,0,0,9.221789883268482,17.68257647062626,MCM5
Reactome_2022,COPI-mediated Anterograde Transport R-HSA-6807878,0.14790189023701467,0.5352250724046663,0,0,2.4138107416879797,4.613289883373541,STX5;SPTAN1;ARFGAP1
Reactome_2022,Degradation Of Extracellular Matrix R-HSA-1474228,0.14914326163516367,0.5367518481924847,0,0,2.058617672790901,3.917236413327291,CAPNS1;COL9A2;CTSD;CAPN15
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),0.31226695246648956,0.537099158242362,0,0,1.5821848739495799,1.8414999752824486,GAK;SLC9A3R1;FLNA
GO_Biological_Process_2023,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),0.31515291819823166,0.5374151048803715,0,0,1.84453125,2.1298752603270077,TBKBP1;MAP3K14
GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),0.31515291819823166,0.5374151048803715,0,0,1.84453125,2.1298752603270077,TESK1;SLC4A2
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),0.31515291819823166,0.5374151048803715,0,0,1.84453125,2.1298752603270077,TPM2;APBB1
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.31515291819823166,0.5374151048803715,0,0,1.84453125,2.1298752603270077,GPI;ZYX
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),0.31515291819823166,0.5374151048803715,0,0,1.84453125,2.1298752603270077,BCAS3;PFN1
GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),0.31515291819823166,0.5374151048803715,0,0,1.84453125,2.1298752603270077,SLC9A3R1;GPI
GO_Biological_Process_2023,Positive Regulation Of DNA Repair (GO:0045739),0.31515291819823166,0.5374151048803715,0,0,1.84453125,2.1298752603270077,SMARCB1;TRIM28
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),0.313701426166045,0.5374151048803715,0,0,1.3789746917585983,1.5986641383742015,CST3;CLIP2;TPM2;RHOF;CORO1B
Reactome_2022,Developmental Biology R-HSA-1266738,0.15145783277447744,0.5421031719523647,0,0,1.3324087568363814,2.5148522756451457,EPHB6;MAP4K2;SPI1;MYO9B;MED15;RHOB;RPS6KA4;CCND3;DOK2;CAPNS1;COL6A2;PIP5K1C;ITGA5;PKN1;COL9A2;PFN1;TLN1;SPTAN1;PDLIM7
GO_Biological_Process_2023,"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,SF3B4
GO_Biological_Process_2023,Positive Regulation Of Lipid Kinase Activity (GO:0090218),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,DGKZ
GO_Biological_Process_2023,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,GSTM2
GO_Biological_Process_2023,Prostaglandin Biosynthetic Process (GO:0001516),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CD74
GO_Biological_Process_2023,Protein K11-linked Ubiquitination (GO:0070979),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,ANAPC2
GO_Biological_Process_2023,Protein Deacetylation (GO:0006476),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,FLNA
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CDC25B
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CD74
GO_Biological_Process_2023,Protein Localization To Cell-Cell Junction (GO:0150105),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,TJP3
GO_Biological_Process_2023,Protein Localization To Golgi Apparatus (GO:0034067),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,GAK
GO_Biological_Process_2023,Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,SIGIRR
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,SIGIRR
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CIDEB
GO_Biological_Process_2023,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PKN1
GO_Biological_Process_2023,Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CNOT1
GO_Biological_Process_2023,Regulation Of Interleukin-4 Production (GO:0032673),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,LGALS9
GO_Biological_Process_2023,Amide Transport (GO:0042886),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CPTP
GO_Biological_Process_2023,Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,FCER2
GO_Biological_Process_2023,"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CNOT1
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,HSPB1
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,ATP1A1
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Surface (GO:2000008),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,RAB11B
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),0.3271209754427564,0.5466727415540018,0,0,1.420351302241066,1.5871363678314956,BCAS3;TBC1D17;RALGDS;TBC1D10B
GO_Biological_Process_2023,Ameboidal-Type Cell Migration (GO:0001667),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PKN1
GO_Biological_Process_2023,Actomyosin Structure Organization (GO:0031032),0.33445504742911525,0.5466727415540018,0,0,1.7563244047619047,1.9236192146499675,MYO18A;ZYX
GO_Biological_Process_2023,Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,YWHAE
GO_Biological_Process_2023,N-glycan Processing (GO:0006491),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PRKCSH
GO_Biological_Process_2023,Protein Glycosylation (GO:0006486),0.3410556031313929,0.5466727415540018,0,0,1.4960254372019077,1.6092891579548723,POMT1;ALG3;MOGS
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.3390410038780707,0.5466727415540018,0,0,1.3932550883969692,1.5069923857086462,SPI1;CITED2;LGALS9;CD3E
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),0.33445504742911525,0.5466727415540018,0,0,1.7563244047619047,1.9236192146499675,TRIP6;LGALS9
GO_Biological_Process_2023,Glycoprotein Biosynthetic Process (GO:0009101),0.33445504742911525,0.5466727415540018,0,0,1.7563244047619047,1.9236192146499675,CANT1;ALG3
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),0.33445504742911525,0.5466727415540018,0,0,1.7563244047619047,1.9236192146499675,NOP2;SDAD1
GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CSF1R
GO_Biological_Process_2023,Peroxisomal Membrane Transport (GO:0015919),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PEX14
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CDC25B
GO_Biological_Process_2023,fatty-acyl-CoA Biosynthetic Process (GO:0046949),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,SLC25A1
GO_Biological_Process_2023,Establishment Of Vesicle Localization (GO:0051650),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,TESK1
GO_Biological_Process_2023,Ephrin Receptor Signaling Pathway (GO:0048013),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,EPHB6
GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,ATP1A1
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway (GO:0071526),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,FLNA
GO_Biological_Process_2023,Secondary Alcohol Biosynthetic Process (GO:1902653),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,DHCR24
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,HSPB1
GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,ATP1A1
GO_Biological_Process_2023,Cellular Response To Hexose Stimulus (GO:0071331),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,UCP2
GO_Biological_Process_2023,Positive Regulation Of Lipid Catabolic Process (GO:0050996),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PNPLA2
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CD74
GO_Biological_Process_2023,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CD74
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CCND3
GO_Biological_Process_2023,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,HMOX1
GO_Biological_Process_2023,Organelle Fusion (GO:0048284),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CIDEB
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CNOT3
GO_Biological_Process_2023,Nuclear Membrane Reassembly (GO:0031468),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,BANF1
GO_Biological_Process_2023,Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,LY6E
GO_Biological_Process_2023,Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,TESK1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Production (GO:0032692),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CPTP
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CORO1B
GO_Biological_Process_2023,Negative Regulation Of Cell Junction Assembly (GO:1901889),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,BCAS3
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Polymerization (GO:0030837),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PFN1
GO_Biological_Process_2023,Regulation Of Cell Size (GO:0008361),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,SLC9A3R1
GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PFN1
GO_Biological_Process_2023,Regulation Of B Cell Differentiation (GO:0045577),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,SPI1
GO_Biological_Process_2023,Proteoglycan Metabolic Process (GO:0006029),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CANT1
GO_Biological_Process_2023,Protein Targeting To Lysosome (GO:0006622),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,HGS
GO_Biological_Process_2023,Protein Mannosylation (GO:0035268),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,POMT1
GO_Biological_Process_2023,Regulation Of Integrin Activation (GO:0033623),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,PIEZO1
GO_Biological_Process_2023,T Cell Migration (GO:0072678),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,ZAP70
GO_Biological_Process_2023,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,SPI1
GO_Biological_Process_2023,Modulation By Host Of Viral Process (GO:0044788),0.345664851039174,0.5466727415540018,0,0,2.632017787659811,2.795954626288197,CFL1
