,ME1,ME2,ME3,ME4,ME5,ME6,ME7,ME8,ME9,ME10,ME11,ME12,ME13,ME14,ME15,ME16,ME17,ME18,ME19,ME20,ME21
GSM1616283,-0.3502154660586751,-0.1854872175716681,-0.33051473470586784,-0.25156888813095885,-0.07628442915362799,1.4958790336320742,-0.22142323476997394,-0.17560925717468243,0.0035421343849921165,-0.005023265570094063,-0.1345942850304675,-0.31560673418955165,-0.3774814980953149,-0.0856360731355697,-0.03369535539868485,-0.17917350312044245,-0.19421746156424777,-0.18516069240975705,-0.1180160018548047,-0.26996422603682685,-0.32282140262862896
GSM1616286,0.12404259888061057,-0.04869002112870627,0.12469078312479728,0.08885187215972289,0.2581446740855089,-3.142281829398395,0.2165090670614351,-0.038337240308763405,0.10738612791603362,0.16915587202431745,0.09625665317684964,0.07570656832239629,-0.19857853177402046,0.05584938458882814,0.1250790520245443,-0.2941266833451892,-0.06867149123686835,0.036534387421572626,0.1987937145455778,0.07922959066791192,-0.17487796358380125
GSM1616289,0.3848778196293083,0.8998137818086329,0.5470387817926685,0.499098991715452,1.0030110216857586,0.07540360888123007,0.47540700244998596,0.5473207597986505,0.653612879332913,0.46482994002325706,0.7331835243413719,0.7629745656444997,0.7580130629024068,0.5690285628721196,0.2419189345723213,0.7850020656701604,0.6360299391785031,0.5901759300545957,0.39188835138117983,0.5280724944791679,0.747409115656426
GSM1616292,-0.996894328780153,-0.6408648956036889,-0.7192565672121403,0.0494452250674918,-0.8748176521638411,1.5990224419905728,-0.602546083596231,-0.45632674315851246,-0.7888550215827236,-0.8590352140117713,-0.635141338650261,-0.5519870943403719,-0.1441530164325701,-0.27882281549191884,-0.5541600620075192,-0.5451855592327547,-0.5906439752825808,-0.6599851833731146,-0.7747784636042008,-0.6982532656384952,-0.5088408805932634
GSM1616295,-0.07299376657464925,0.13772047193145281,-0.17674228381291157,-0.24861262430218697,-0.1389358257105501,-1.699601799617647,-0.13539114373612193,-0.21187440526770365,-0.08044797336464461,0.035726552937049336,-0.0336073856577239,-0.0768347317556831,0.06429249598629587,-0.1521001310074907,0.017971361580035504,0.061202779588851106,-0.09804550118134278,-0.07750815542997333,-0.022725047196612582,-0.05295605301813421,-0.088789472678926
GSM1616298,-1.3521810546235886,-1.5248485219013341,-1.0814986090126195,-0.6302817329214156,-1.0766127189248003,-0.8003567254707651,-0.8337134113371879,-0.8538981821119747,-1.346678678796608,-1.1283435380020208,-1.3627807061323414,-1.1383740750902627,-0.9587120994635775,-0.5245820495479019,-0.5946773474822746,-0.7960574295407651,-0.6061997119374687,-1.106448602280394,-0.9462016226870281,-0.9245790450760554,-1.0655799867309612
GSM1616307,0.2052045856989549,0.13180122844955314,0.07619817192410042,-0.057728706641656205,0.11327750115946604,-0.7176743478168384,-0.09503994359294614,-0.03200472695152301,0.213575984657479,0.042201120899474406,0.19531316553619807,0.025176017896565435,-0.2066873167036584,0.1376303375714441,0.1420766810709428,0.07801070375746409,-0.052923698648399214,0.13212276955635208,0.10663435075758002,0.055416482367760395,0.11801556289507854
GSM1616310,-0.9592880701542944,-0.7782080726989958,-0.7670166462233134,-0.15941182297709083,-0.7487411161691426,-0.724722353148775,-0.5809401864074248,-0.45026882303446053,-0.7723339775541276,-0.8635941780009213,-0.6973596109951807,-0.6247338849099644,-0.789470260578034,-0.5117471722088609,-0.46983019226867484,-0.8955497376106999,-0.5186272228960481,-0.774659207204973,-0.7577328337741481,-0.7072394321424798,-0.8537910263126428
GSM1616313,-0.7118188727910603,-0.7591288032705515,-0.6352716581161749,-0.3140642776230196,-1.0679217773724385,-1.6743117554045897,-0.44279245052697896,-0.3814154433029413,-0.8009992240865846,-0.6267372684514977,-0.9306402233322871,-0.6353076045771424,-0.777092875537043,-0.3544762046153039,-0.3340054908953825,-0.5615203043421,-0.3733406599272698,-0.5998429052609849,-0.4794927709424594,-0.5378485196885017,-0.7410466272147362
GSM1616316,1.1572100161631367,1.3757022887062706,1.3789100793111866,0.8541668338784973,2.0115947898122233,0.06695891421065062,1.1348730045048543,0.9981642298678033,1.4157057945754836,1.2100389439802992,1.413280258686752,1.2863443821209744,0.7974011594511984,0.7338293965756021,1.0523729079230975,1.238335927505117,1.0046724997582097,1.2356143868578313,1.0980021732708825,1.177495772306278,1.3639543437402573
GSM1616319,0.1383423153697909,0.23284974311371118,0.3071447681309167,0.22189644840469017,0.3545768787894729,-1.0548297177034522,0.44120566999327876,0.2904236158321924,0.4084821602954438,0.301087955214386,0.2762230583405811,0.39435377312909287,0.26002293935299914,0.2020075256255823,0.09390193749608733,0.2950697158494786,0.20253739900058135,0.36935437060915355,0.2710482866732776,0.36374483194255885,0.3887318918265108
GSM1616322,-0.6467478425445919,-0.20681709993121272,-0.43043490567402287,-0.060074549379998246,-0.41830901270597687,-3.1888053887211982,-0.4265949593433298,-0.33814780539805744,-0.48157327522297455,-0.4670065652951599,-0.4929623971005256,-0.3777391711190751,-0.5905253412444483,-0.17833520584609625,-0.25844960939032247,-0.6098489265408809,-0.3149803263549623,-0.4620085470286031,-0.3729402560163952,-0.28092215123281555,-0.2467966517437417
GSM1616325,-0.7095675464583111,-0.5268531420065784,-0.6647723102341239,-0.2955538613277106,-0.39856178408004944,-0.21714778901086293,-0.5065930570016004,-0.3720209426111085,-0.6950962096379457,-0.7189484272471774,-0.7933621225225745,-0.5346876808311609,-0.2961860876221496,-0.4104718883548506,-0.4352914937997803,-0.6731955237221688,-0.40851842986901865,-0.5082558203375164,-0.614133597931182,-0.4661243412097508,-0.5132347487680801
GSM1616328,0.4634082773006185,0.20292457408952713,0.20421853478213484,-0.10558706904256843,-0.1941421764535395,0.47275634414086803,-0.03113211799202748,0.08276128106651219,0.04173782935161208,0.2653997003945327,0.06481501591329719,-0.0829908084355786,-0.38198280410749536,0.06258006050251363,0.1256226601905154,0.19737914856552793,0.12312279826720701,0.12265361444773784,0.1851558655264009,0.11153896814554032,0.07005350434453629
GSM1616331,0.2005244069082545,-0.012021137687032182,-0.16997597037986767,-0.44961136490739445,-0.03371705905125688,2.124298509826867,-0.146837041762366,-0.08131202166391971,0.12773899350334558,0.02321575431858638,0.01578637538103215,-0.12300063182936447,0.06871764030289278,-0.3162169158544932,-0.007436501346416352,-0.011595521611863151,0.00570857484255526,0.1554798957351024,0.04889891086398373,-0.1644046933656863,-0.12772660130156022
GSM1616343,1.6804002462472272,0.8920950396830505,1.0215404927320542,0.4084681668237186,0.8783729741343297,2.2026097283421495,0.886126088328943,0.785156120175235,1.0726029729138007,1.1212154268697074,0.9517537340192573,0.6700081160660969,1.1004891630105915,0.5578253501083398,0.5587231597371123,1.0365602253591661,0.7793770798077346,1.0227788756643146,0.8768912568462521,0.9821984347128074,0.9450975745457201
GSM1616349,0.7961823566618681,0.6305798667737093,0.7490326364259596,0.6529501153042643,1.3693389414580988,0.5864118315479541,0.632485397328384,0.5317286089664628,0.7720502043695592,0.6834050477078135,0.826258480800674,0.6820257121743957,0.7908793482091804,0.600926434033415,0.5509148685124675,0.8147844659525769,0.43942468140649665,0.6016388930801152,0.6449042113384413,0.6364862602599358,0.8323972385429076
GSM1616352,0.1895378869759018,0.03901483958724678,0.19902356743604094,-0.19124548099399627,0.09720484759902566,1.8789438329079606,0.12104380962438391,0.05094397837480356,0.2938827192788039,0.14027412820389515,0.22751252893074633,0.11087552809944139,-0.10801082061813362,-0.08518599932036884,0.0489481522525451,0.10900628892510024,0.05329125892318339,0.20597731463355556,0.131751243634799,0.07084757944667523,0.07682138433121623
GSM1616355,1.072414335751285,1.0118065100868647,1.1723581107119914,0.6379680101679479,0.8202769525986414,0.10204918677932583,0.9844622325765485,0.747111357448546,1.050644593641404,1.0086211848869435,1.0474228552148643,0.844802687791773,0.5846990274833345,0.527535258418104,0.7310707873468091,0.8992884642421008,0.6983838790210728,0.9144810010249239,0.8570876835617965,0.9319400823133211,1.1353811301815526
GSM1616358,0.8077041931712207,0.3460151350601553,0.6431302074589962,0.3326995747942612,0.9071424050272875,0.16989377638668104,0.5184891027470276,0.379230676098452,0.5166282511616099,0.548355065424877,0.6673540206696977,0.6871219293538008,0.44513403329956214,0.2957337391131211,0.45749936705884353,0.3164415064226986,0.18951340790668542,0.4175872970579726,0.4716620665428139,0.4861801724241693,0.40018234930739105
GSM1616361,0.9492341916176906,0.9919113758546878,0.8102023815250282,0.5337590839231007,0.7836838168000189,0.06193530702000377,0.5435188850982456,0.5794558906036802,0.840534849041193,0.6597889888940055,0.8297811206197501,0.6791748227535064,0.9451093692109623,0.5021149951904543,0.5048987821104522,0.6714878178567767,0.6819182485597627,0.7805936082020452,0.6806866466606468,0.6987273522701313,0.6649080625208998
GSM1616364,1.568244905692212,1.6998249951464859,1.5469131063512513,0.8945066196219323,1.07826386818086,1.4704133256166907,1.338145316292319,1.1342511333778682,1.3978306071040507,1.3978610245543788,1.5690638863443902,1.2054510980005682,1.2211088359528337,0.909348781104424,1.0035130362788993,1.4592745272787389,1.30267767331441,1.3848357184104765,1.245219225447847,1.3247477171118673,1.5023791302217764
GSM1616370,0.6015812298862451,0.5371491702195021,0.35811164270656143,0.11647508188066219,0.5519376063424835,1.4927354746401162,0.12431222156553577,0.21783764131753222,0.4385064264412219,0.3945585515084241,0.4136630289865309,0.18325674617539028,0.6299896709890419,0.15889900118345351,0.1610916112596223,0.31689563231799217,0.24203581672382307,0.42622984475751485,0.28493120042841874,0.3299019750193245,0.36176013677919067
GSM1616373,-0.712656413364142,-1.029209404539861,-0.8453325491244634,-0.5543143162057388,-0.7955107195766541,-0.15751060939531186,-0.7015073625569629,-0.6351783338946937,-0.7408142256038903,-0.6614759114070776,-0.523021513222913,-0.7103842485079777,-0.521701101341897,-0.697264181718856,-0.5195512437264875,-1.0416847662028133,-0.6884269893735425,-0.8058166698833981,-0.706183744958336,-0.8396578975745159,-0.8101076480662558
GSM1616377,-1.6889880067559702,-1.7328757899714804,-1.6988871164056878,-1.2294905877121423,-2.8198931281582484,0.5287811907453581,-1.3625188299074225,-1.1067115687974334,-1.8435872984685697,-1.4697813996600027,-2.0492790790395317,-1.1414629672849301,-0.932095753062799,-1.041739904629498,-1.304186936534564,-1.201561902209335,-1.1681725287008438,-1.4198126692758894,-1.340541725607658,-1.3796691525404619,-1.731625122203753
